Town,sq_mtrs,Bedrooms,Bathrooms,Price
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,160.0,3.0,5.0,100000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,90.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,4.0,110000.0
Dagoretti,2.0,2.0,1.0,16000.0
Dagoretti,3.0,3.0,2.0,55000.0
Dagoretti,35.0,2.0,1.0,42500.0
Dagoretti,2023.0,1.0,1.0,20000.0
Dagoretti,2023.0,1.0,1.0,20000.0
Dagoretti,94.0,2.0,2.0,55000.0
Dagoretti,35.0,2.0,1.0,42500.0
Dagoretti,45.0,1.0,1.0,15000.0
Dagoretti,94.0,2.0,2.0,55000.0
Dagoretti,45.0,1.0,1.0,15000.0
Dagoretti,2.0,2.0,1.0,25000.0
Dagoretti,3.0,3.0,2.0,55000.0
Dagoretti,51.0,3.0,3.0,40000.0
Dagoretti,2.0,2.0,1.0,16000.0
Dagoretti,2.0,2.0,1.0,25000.0
Dagoretti,51.0,3.0,3.0,40000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,90.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,180.0,3.0,4.0,100000.0
Dagoretti,2.0,2.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2024.0,3.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,1.0,1.0,1.0,100000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,3.0,65000.0
Dagoretti,3.0,3.0,4.0,55000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,100000.0
Dagoretti,23.0,3.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,2.0,2.0,2.0,110000.0
Dagoretti,14.0,2.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,3.0,3.0,2.0,100000.0
Dagoretti,167.0,2.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,3.0,60000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,3.0,3.0,3.0,98000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,1.0,1.0,1.0,110000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,3.0,3.0,4.0,100000.0
Dagoretti,227.0,3.0,4.0,135000.0
Dagoretti,3.0,3.0,4.0,100000.0
Dagoretti,2.0,2.0,2.0,100000.0
Dagoretti,5.0,5.0,6.0,100000.0
Dagoretti,12.0,2.0,2.0,100000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,177.0,3.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,100000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,120.0,1.0,1.0,100000.0
Dagoretti,1.0,1.0,1.0,110000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,240.0,5.0,5.0,200000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,5.0,75000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,300.0,3.0,4.0,100000.0
Dagoretti,260.0,3.0,4.0,100000.0
Dagoretti,110.0,2.0,2.0,60000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,4.0,4.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,186.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,50000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,4.0,4.0,4.0,85000.0
Dagoretti,100.0,3.0,2.0,85000.0
Dagoretti,2023.0,3.0,3.0,85000.0
Dagoretti,2.0,2.0,1.0,52500.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,4.0,85000.0
Dagoretti,1.0,1.0,1.0,85000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,2.0,2.0,2.0,52000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,1.0,1.0,1.0,85000.0
Dagoretti,1.0,1.0,1.0,50000.0
Dagoretti,1.0,1.0,1.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,1.0,1.0,1.0,85000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,114.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,130.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,1.0,1.0,2.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,15.0,3.0,3.0,80000.0
Dagoretti,13.0,2.0,3.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,220.0,3.0,3.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2024.0,3.0,2.0,80000.0
Dagoretti,3.0,3.0,5.0,85000.0
Dagoretti,1.0,1.0,1.0,48000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,130.0,3.0,4.0,85000.0
Dagoretti,3.0,3.0,3.0,95000.0
Dagoretti,2.0,2.0,2.0,72500.0
Dagoretti,120.0,2.0,2.0,70000.0
Dagoretti,140.0,3.0,3.0,70000.0
Dagoretti,2.0,2.0,2.0,95000.0
Dagoretti,186.0,3.0,2.0,95000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,1.0,1.0,1.0,70000.0
Dagoretti,100.0,2.0,2.0,70000.0
Dagoretti,1000.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,95000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,2.0,2.0,2.0,95000.0
Dagoretti,1.0,1.0,1.0,35000.0
Dagoretti,3.0,3.0,4.0,95000.0
Dagoretti,3.0,3.0,2.0,95000.0
Dagoretti,3.0,3.0,3.0,95000.0
Dagoretti,3.0,3.0,3.0,95000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,3.0,3.0,2.0,55000.0
Dagoretti,3.0,3.0,3.0,95000.0
Dagoretti,3.0,3.0,4.0,83000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,90000.0
Dagoretti,2.0,2.0,3.0,85000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,170.0,3.0,4.0,80000.0
Dagoretti,3.0,3.0,4.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2024.0,3.0,3.0,85000.0
Dagoretti,2.0,2.0,3.0,85000.0
Dagoretti,3.0,3.0,4.0,85000.0
Dagoretti,170.0,3.0,4.0,80000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,2.0,90000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,120.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,23.0,3.0,4.0,85000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,3.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,3.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,125.0,3.0,2.0,85000.0
Dagoretti,3.0,3.0,2.0,85000.0
Dagoretti,3.0,3.0,4.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,4.0,4.0,4.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,2024.0,3.0,3.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,297.0,3.0,4.0,90000.0
Dagoretti,2.0,2.0,3.0,90000.0
Dagoretti,123.0,2.0,2.0,78000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,2.0,90000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,1.0,1.0,1.0,45000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,124.0,2.0,3.0,100000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,230.0,3.0,4.0,100000.0
Dagoretti,125.0,4.0,3.0,80000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,3.0,3.0,3.0,86000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,2.0,2.0,3.0,80000.0
Dagoretti,1.0,1.0,1.0,45000.0
Dagoretti,160.0,3.0,3.0,88000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,150.0,3.0,3.0,80000.0
Dagoretti,35.0,1.0,1.0,45000.0
Dagoretti,1.0,1.0,1.0,90000.0
Dagoretti,1.0,1.0,1.0,90000.0
Dagoretti,4047.0,1.0,1.0,90000.0
Dagoretti,3.0,3.0,2.0,79000.0
Dagoretti,3.0,3.0,2.0,78000.0
Dagoretti,2.0,2.0,2.0,78000.0
Dagoretti,3.0,3.0,4.0,90000.0
Dagoretti,140.0,3.0,4.0,90000.0
Dagoretti,3.0,3.0,2.0,86000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,4.0,90000.0
Dagoretti,2.0,2.0,2.0,90000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,55000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,1400.0,2.0,3.0,90000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,1.0,1.0,1.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,3.0,3.0,4.0,80000.0
Dagoretti,3.0,3.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,3.0,3.0,3.0,80000.0
Dagoretti,2.0,2.0,3.0,80000.0
Dagoretti,4.0,4.0,4.0,80000.0
Dagoretti,2.0,2.0,2.0,80000.0
Dagoretti,120.0,2.0,2.0,80000.0
Dagoretti,2.0,2.0,2.0,90000.0
Dagoretti,2.0,2.0,2.0,45000.0
Dagoretti,2.0,2.0,2.0,90000.0
Dagoretti,3.0,3.0,4.0,76000.0
Dagoretti,3.0,3.0,2.0,90000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,200.0,3.0,3.0,90000.0
Dagoretti,3.0,3.0,2.0,45000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,43500.0
Dagoretti,105.0,2.0,2.0,90000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,1.0,1.0,1.0,90000.0
Dagoretti,130.0,2.0,3.0,90000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,4.0,90000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,125.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,77000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,3.0,3.0,3.0,90000.0
Dagoretti,2.0,2.0,3.0,90000.0
Dagoretti,3.0,3.0,2.0,90000.0
Dagoretti,297.0,3.0,4.0,90000.0
Dagoretti,23.0,3.0,2.0,130000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,22.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,220.0,3.0,4.0,125000.0
Dagoretti,3.0,3.0,4.0,125000.0
Dagoretti,2.0,2.0,3.0,125000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,1800.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,227.0,3.0,4.0,125000.0
Dagoretti,2.0,2.0,2.0,125000.0
Dagoretti,168.0,3.0,4.0,125000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,4.0,4.0,5.0,180000.0
Dagoretti,3.0,3.0,3.0,180000.0
Dagoretti,3.0,3.0,5.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,125000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,4.0,4.0,4.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,3.0,3.0,2.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,4.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,4.0,4.0,4.0,130000.0
Dagoretti,23.0,3.0,4.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,23.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,138.0,3.0,4.0,120000.0
Dagoretti,4.0,4.0,4.0,120000.0
Dagoretti,150.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,2.0,2.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,2.0,2.0,1.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,85.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,227.0,3.0,4.0,135000.0
Dagoretti,3.0,3.0,2.0,68000.0
Dagoretti,3.0,3.0,2.0,67500.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,90.0,1.0,1.0,70000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,140.0,2.0,2.0,70000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,4.0,4.0,5.0,130000.0
Dagoretti,4.0,4.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,72500.0
Dagoretti,120.0,2.0,2.0,70000.0
Dagoretti,140.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,1.0,1.0,1.0,70000.0
Dagoretti,100.0,2.0,2.0,70000.0
Dagoretti,1000.0,2.0,2.0,70000.0
Dagoretti,3.0,3.0,5.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,2.0,2.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,115.0,3.0,2.0,75000.0
Dagoretti,120.0,2.0,2.0,75000.0
Dagoretti,111.0,3.0,3.0,75000.0
Dagoretti,128.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,2.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,70.0,1.0,1.0,75000.0
Dagoretti,3.0,3.0,3.0,75000.0
Dagoretti,3.0,3.0,4.0,75000.0
Dagoretti,2.0,2.0,3.0,75000.0
Dagoretti,23.0,3.0,4.0,130000.0
Dagoretti,140.0,2.0,3.0,130000.0
Dagoretti,213.0,4.0,5.0,130000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,181.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,4.0,4.0,3.0,110000.0
Dagoretti,2.0,2.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,2.0,120000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,220.0,3.0,3.0,160000.0
Dagoretti,3.0,3.0,3.0,160000.0
Dagoretti,4.0,4.0,3.0,160000.0
Dagoretti,4.0,4.0,4.0,160000.0
Dagoretti,4.0,4.0,3.0,135000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,300.0,3.0,4.0,100000.0
Dagoretti,196.0,3.0,4.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,8.0,1.0,1.0,120000.0
Dagoretti,186.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,4.0,120000.0
Dagoretti,2500.0,3.0,4.0,120000.0
Dagoretti,4.0,4.0,2.0,120000.0
Dagoretti,2.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,5.0,120000.0
Dagoretti,2.0,2.0,3.0,120000.0
Dagoretti,4.0,4.0,3.0,120000.0
Dagoretti,1.0,1.0,1.0,120000.0
Dagoretti,15.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,4.0,110000.0
Dagoretti,140.0,2.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,210.0,4.0,4.0,130000.0
Dagoretti,193.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,232.0,4.0,5.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,180.0,3.0,4.0,130000.0
Dagoretti,4.0,4.0,5.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,2.0,2.0,3.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,3.0,3.0,3.0,130000.0
Dagoretti,120.0,1.0,2.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,4.0,4.0,3.0,130000.0
Dagoretti,3.0,3.0,4.0,130000.0
Dagoretti,180.0,3.0,4.0,130000.0
Dagoretti,12.0,2.0,2.0,120000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,3.0,3.0,3.0,120000.0
Dagoretti,3.0,3.0,3.0,112000.0
Dagoretti,1.0,1.0,1.0,110000.0
Dagoretti,220.0,3.0,3.0,110000.0
Dagoretti,250.0,4.0,4.0,110000.0
Dagoretti,3.0,3.0,3.0,110000.0
Dagoretti,180.0,3.0,4.0,110000.0
Dagoretti,160.0,3.0,3.0,88000.0
Dagoretti,3.0,3.0,4.0,110000.0
Dagoretti,3.0,3.0,5.0,110000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,3.0,3.0,3.0,118000.0
Dagoretti,2.0,2.0,2.0,115000.0
Dagoretti,223.0,3.0,4.0,115000.0
Dagoretti,100.0,1.0,1.0,115000.0
Dagoretti,4.0,4.0,5.0,115000.0
Dagoretti,3.0,3.0,3.0,115000.0
Dagoretti,220.0,3.0,3.0,115000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,3.0,3.0,2.0,115000.0
Dagoretti,2.0,2.0,2.0,110000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,19.0,1.0,1.0,115000.0
Dagoretti,3.0,3.0,4.0,115000.0
Dagoretti,223.0,3.0,3.0,115000.0
Dagoretti,3.0,3.0,2.0,110000.0
Dagoretti,2.0,2.0,2.0,160000.0
Dagoretti,3.0,3.0,3.0,70000.0
Dagoretti,3.0,3.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,3.0,3.0,3.0,85000.0
Dagoretti,1.0,1.0,1.0,40000.0
Dagoretti,2.0,2.0,2.0,40000.0
Dagoretti,1.0,1.0,1.0,40000.0
Dagoretti,2.0,2.0,2.0,40000.0
Dagoretti,2.0,2.0,2.0,40000.0
Dagoretti,1.0,1.0,1.0,40000.0
Dagoretti,2.0,2.0,2.0,43500.0
Dagoretti,3.0,3.0,2.0,45000.0
Dagoretti,14.0,2.0,3.0,100000.0
Dagoretti,2.0,2.0,2.0,45000.0
Dagoretti,35.0,1.0,1.0,45000.0
Dagoretti,1.0,1.0,1.0,45000.0
Dagoretti,1.0,1.0,1.0,48000.0
Dagoretti,2.0,2.0,2.0,50000.0
Dagoretti,1.0,1.0,1.0,50000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,110.0,2.0,2.0,60000.0
Dagoretti,177.0,3.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,45000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,85000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,3.0,3.0,2.0,60000.0
Dagoretti,105.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,51.0,1.0,1.0,60000.0
Dagoretti,2.0,2.0,2.0,60000.0
Dagoretti,1.0,1.0,1.0,55000.0
Dagoretti,2.0,2.0,1.0,52500.0
Dagoretti,2.0,2.0,1.0,60000.0
Dagoretti,3.0,3.0,3.0,100000.0
Dagoretti,250.0,3.0,3.0,90000.0
Dagoretti,0.0,0.0,1.0,35000.0
Dagoretti,2.0,2.0,2.0,130000.0
Dagoretti,1.0,1.0,1.0,35000.0
Dagoretti,0.0,0.0,1.0,30000.0
Dagoretti,240.0,5.0,5.0,200000.0
Dagoretti,125.0,2.0,2.0,75000.0
Dagoretti,2.0,2.0,2.0,52000.0
Dagoretti,2.0,2.0,2.0,70000.0
Dagoretti,3.0,3.0,3.0,98000.0
Dagoretti,3.0,3.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,3.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,2.0,2.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,65000.0
Dagoretti,1.0,1.0,1.0,65000.0
Dagoretti,90.0,1.0,1.0,65000.0
Dagoretti,2.0,2.0,2.0,60000.0
